ID,X,Y,Z,U
1858,461.688,20.5719,-159.48,33.6401
1859,475.079,-83.3533,-163.261,36.5808
1860,494.696,-50.0372,-159.873,52.9211
1861,319.391,50.5975,-165.718,46.604
1862,420.551,49.7681,-192.985,-47.0398
1863,301.715,-8.5144,-189.229,18.2739
1864,325.714,81.6339,-111.163,44.5679
1865,415.704,77.7997,-93.3551,-41.5906
1866,336.212,-7.14661,-182.436,-17.5818
1867,360.59,-64.5721,-157.429,-51.731
1868,430.939,60.4962,-166.837,-10.0745
1869,416.986,73.0426,-183.137,-4.12354
1870,379.919,-21.9232,-125.232,59.0698
1871,447.656,80.0189,-189.601,23.3752
1872,407.599,-55.3326,-160.646,5.24048
1873,423.297,86.792,-180.958,-10.6348
1874,381.122,-23.4448,-72.0911,17.0837
1875,473.315,87.7862,-106.433,26.25
1876,323.615,-38.6279,-180.898,21.3501
1877,461.639,6.75659,-152.926,-7.40845
1878,452.466,-85.2539,-109.548,22.738
1879,487.439,-35.2661,-110.065,0.428467
1880,342.609,79.4421,-132.986,-21.2769
1881,310.974,30.3662,-187.828,-2.36206
1882,414.813,-33.0249,-62.4652,49.4202
1883,304.333,-7.15759,-66.5753,-34.7168
1884,348.926,-58.2001,-141.865,22.4158
1885,327.222,57.2717,-99.657,9.94263
1886,422.217,-52.0972,-176.519,-47.3767
1887,327.759,-57.431,-188.486,-8.93555
1888,372.601,57.9748,-114.559,-22.8845
1889,468.25,-18.1384,-110.099,3.30322
1890,386.945,-34.9585,-120.712,24.9609
1891,375.946,85.3528,-177.266,33.8708
1892,414.362,-63.3966,-142.668,22.0972
1893,318.872,-14.2603,-131.034,-5.12695
1894,404.462,-8.72864,-89.8645,-8.85498
1895,306.561,46.0931,-185.833,10.6641
1896,470.66,-2.0874,-64.8578,46.2671
1897,315.863,-69.7522,-167.038,0.172119
1898,378.436,-22.6978,-87.1173,43.0005
1899,441.724,-4.31213,-101.054,-5.73486
1900,358.637,66.2421,-149.371,-36.8811
1901,372.955,8.94836,-157.882,-11.9238
1902,445.734,-35.788,-186.426,-45.5383
1903,393.024,43.4949,-86.2244,48.3582
1904,341.138,22.522,-96.5082,25.7776
1905,305.823,-39.8749,-101.033,-44.1797
1906,401.434,15.9247,-95.0769,-3.42773
1907,486.481,-10.1459,-143.604,-57.5207
1908,351.715,-83.2104,-141.155,-58.0408
1909,457.104,79.2993,-174.152,3.99536
1910,323.816,-28.2843,-116.17,52.4854
1911,387.585,-21.4179,-96.8842,-52.9724
1912,419.629,80.6891,-195.258,28.9966
1913,321.381,71.7133,-157.592,51.5625
1914,399.359,-81.2878,-151.123,52.4634
1915,326.282,69.4775,-133.713,-51.7346
1916,494.824,-20.0446,-110.334,-31.1646
1917,370.197,64.8303,-116.913,30.8276
1918,347.742,-55.6073,-102.182,48.8782
1919,321.948,-9.20105,-88.1726,3.30322
1920,472.974,-53.0695,-79.978,-36.9763
1921,477.039,0.85144,-105.361,-37.533
1922,446.857,69.082,-134.905,51.2109
1923,408.435,-28.1964,-123.301,55.1294
1924,420.435,33.0634,-62.3413,-32.2742
1925,342.352,-70.8014,-146.372,30.509
1926,357.788,-1.5271,-100.682,-18.9478
1927,459.039,-44.7967,-153.571,7.56958
1928,399.28,-58.6011,-182.662,8.7085
1929,318.543,-60.9851,-76.0901,57.3486
1930,349.841,-43.9123,-79.209,-12.898
1931,411.511,69.7083,-107.407,40.3235
1932,492.267,39.0729,-155.737,16.355
1933,434.961,-88.3191,-85.8527,58.7366
1934,325.5,75.8167,-81.0077,40.1697
1935,493.054,22.489,-189.682,-36.0498
1936,427.881,29.8444,-108.437,20.6543
1937,422.906,-6.70715,-144.68,-41.217
1938,445.465,-25.6036,-169.926,8.17383
1939,445.325,-68.2965,-164.205,14.8608
1940,405.292,-33.4369,-142.202,-13.7988
1941,340.637,-12.8155,-121.801,24.9573
1942,353.65,-56.0797,-165.628,-28.8574
1943,349.432,78.9697,-176.241,-29.6667
1944,319.379,3.67493,-175.549,7.20337
1945,398.37,6.41052,-189.135,-16.9153
1946,402.148,-15.683,-186.097,56.2134
1947,450.94,-58.1012,-174.989,-56.5064
1948,385.724,-30.2673,-66.5497,22.4817
1949,383.264,46.2469,-103.797,52.3572
1950,476.276,-84.1223,-70.1343,32.6367
1951,384.863,-73.4216,-176.104,-21.6577
1952,365.619,19.8962,-155.366,10.4627
1953,484.442,-83.2874,-170.597,-59.6777
1954,419.537,31.756,-199.868,-13.2385
1955,400.671,40.0616,-104.177,4.72778
1956,391.046,28.4161,-126.715,-55.8215
1957,317.969,75.0256,-104.54,-2.11304
1958,458.655,-49.5593,-83.2422,37.0569
1959,387.286,2.88391,-195.249,33.3655
1960,389.691,61.1499,-112.389,-13.7256
1961,351.874,-61.8366,-133.324,-25.6824
1962,428.546,-11.7279,-156.519,49.0979
1963,498.083,81.557,-139.31,-9.17725
1964,309.967,-51.9379,-113.752,-35.9912
1965,331.128,-24.6973,-139.852,52.2363
1966,397.333,11.9586,-86.7883,-49.4311
1967,375.885,-58.9307,-182.786,34.53
1968,345.953,-64.292,-124.241,44.2456
1969,302.667,20.3577,-64.7125,-37.3682
1970,491.333,-88.9618,-154.456,46.2634
1971,377.985,17.3859,-131.06,27.7771
1972,362.463,79.7552,-111.851,-31.5454
1973,440.369,-75.5255,-168.687,19.845
1974,320.081,70.4169,-115.743,13.0884
1975,401.111,9.95361,-170.947,-25.2869
1976,319.989,-2.53784,-141.664,-32.2778
1977,470.068,28.5205,-175.262,-3.41309
1978,401.306,42.8467,-165.201,55.0488
1979,306.445,74.1797,-153.217,-24.6497
1980,499.75,60.1941,-78.3203,-2.26318
1981,494.562,15.5896,-93.1201,38.9136
1982,385.938,-78.5687,-78.1964,18.2703
1983,344.641,33.9697,-135.084,-59.447
1984,328.65,65.9235,-128.535,53.8
1985,418.585,-76.5033,-198.624,21.2512
1986,483.118,-87.8742,-173.413,-54.0161
1987,380.78,34.1894,-82.7081,27.0483
1988,404.309,71.7133,-123.591,5.83008
1989,373.84,77.2943,-178.347,-18.6182
1990,485.187,86.2372,-175.361,33.5339
1991,319.415,-66.8133,-133.687,-7.57324
1992,320.032,-33.761,-61.85,33.3362
1993,343.97,-58.2495,-91.5521,-44.5532
1994,392.688,-47.0819,-176.869,-16.637
1995,329.553,-44.7144,-159.57,-9.86938
1996,489.85,-57.7332,-91.2317,-19.5447
1997,389.581,33.8708,-72.6977,52.9431
1998,439.362,11.6895,-61.5808,40.0342
1999,469.635,83.2874,-168.35,44.4653
2000,373.48,69.1699,-71.7279,30.9265
2001,473.224,55.3821,-173.938,51.7346
2002,317.163,64.9017,-186.469,-14.7803
2003,312.573,-9.02527,-146.97,5.5957
2004,301.349,45.4285,-117.913,-56.9055
2005,484.412,85.2319,-67.6221,-46.9592
2006,401.245,50.2789,-104.323,52.6904
2007,370.734,55.5908,-183.816,-15.4504
2008,499.591,31.1133,-161.424,-35.0793
2009,464.6,-27.8943,-148.795,56.4404
2010,374.957,-26.6254,-86.2457,43.3374
2011,320.917,30.3772,-171.212,-51.7932
2012,315.027,40.4077,-73.4583,-51.0315
2013,432.208,-13.0902,-117.695,-45.1318
2014,454.865,20.1105,-124.172,0.161133
2015,429.395,57.0355,-67.934,34.3103
2016,440.204,54.0857,-67.2974,27.4182
2017,407.593,35.2716,-82.2552,49.6252
2018,415.729,-50.7458,-193.352,43.2605
2019,376.886,58.2495,-161.706,26.4624
2020,338.354,-47.9718,-120.793,-32.948
2021,438.092,-49.9439,-120.613,-54.6314
2022,415.509,-75.0751,-94.8505,-35.1453
2023,483.563,30.1794,-71.6895,29.1284
2024,468.42,-14.2767,-98.858,-35.7312
2025,422.967,-36.1505,-123.587,-34.8853
2026,420.38,89.0936,-138.062,24.2725
2027,334.052,-25.0378,-130.995,-57.3743
2028,310.046,-9.25049,-155.981,0.0695801
2029,338.446,-78.5413,-197.206,25.2356
2030,429.712,-45.9229,-143.198,-57.0593
2031,402.429,13.2165,-109.185,18.1348
2032,388.586,39.2926,-158.719,35.072
2033,462.714,-67.5714,-85.1776,-49.53
2034,301.08,-44.9396,-123.788,59.4104
2035,477.228,-43.4784,-174.758,-27.301
2036,300.085,12.6453,-88.2025,-35.5005
2037,400.897,-56.4807,-131.419,28.9123
2038,375.256,-57.442,-129.18,-35.6726
2039,486.432,-40.0452,-177.659,24.2102
2040,336.298,73.6908,-162.633,53.1775
2041,310.089,31.2341,-142.54,7.0166
2042,301.227,14.9579,-87.0447,15.4614
2043,322.479,-85.4462,-191.78,6.43433
2044,309.68,59.425,-119.776,50.5591
2045,324.323,-25.7245,-70.3351,4.59595
2046,461.176,-89.0222,-65.8832,-27.323
2047,467.255,-80.1617,-77.4615,43.9893
2048,378.394,-46.5656,-179.471,-14.3115
2049,379.596,86.1053,-134.307,-10.1807
2050,395.483,22.2034,-117.499,32.9627
2051,417.114,36.3043,-163.983,27.345
2052,471.307,-1.58752,-186.127,2.22656
2053,438.849,67.3846,-104.147,-25.7776
2054,427.747,65.5664,-119.528,-54.5984
2055,307.849,37.9248,-112.073,47.8455
2056,312.982,88.6597,-151.226,-46.5527
2057,316.98,18.5175,-122.241,-32.3035
2058,489.758,-84.1498,-177.92,46.2012
2059,339.703,64.649,-156.408,-7.3169
2060,448.688,62.5671,-95.816,-42.7734
2061,305.847,12.1234,-126.18,53.4924
2062,346.509,78.1897,-189.451,13.6633
2063,402.393,14.9085,-108.108,-20.083
2064,469.397,-4.86145,-173.024,-8.94287
2065,399.255,25.5597,-111.24,-16.7834
2066,421.21,0.565796,-104.216,23.2141
2067,300.061,18.1,-177.228,-46.5454
2068,436.786,-49.5319,-90.5353,-32.9627
2069,317.957,53.4045,-112.893,-28.158
2070,420.251,-13.6725,-188.123,-17.6257
2071,376.331,7.09717,-115.29,-1.92261
2072,308.24,-85.7428,-73.1079,46.8713
2073,334.662,39.9573,-189.306,52.6978
2074,358.24,46.6534,-165.414,-34.2114
2075,339.252,10.7666,-177.736,54.4153
2076,361.835,86.3141,-145.086,-3.12378
2077,499.042,-8.24524,-123.852,32.4719
2078,382.99,13.0957,-181.133,50.2002
2079,486.353,86.4349,-126.475,-6.03516
2080,421.356,-86.9623,-112.859,-17.0178
2081,462.707,-89.9506,-107.582,46.2085
2082,400.513,10.036,-83.6652,29.4617
2083,329.59,72.4164,-192.352,54.071
2084,481.293,-0.0604248,-107.403,45.7251
2085,304.236,83.3313,-161.757,32.3181
2086,300.024,27.2241,-107.198,-30.4541
2087,420.392,60.4852,-77.6538,-47.0471
2088,331.842,64.1217,-146.765,55.2466
2089,354.144,-60.1886,-120.331,47.5671
2090,378.943,32.2559,-154.251,43.5242
2091,374.64,-31.5857,-198.616,44.6777
2092,383.887,-53.2068,-118.554,26.3013
2093,419.91,-40.0726,-172.443,-17.9187
2094,367.883,83.0786,-198.154,6.57715
2095,497.65,12.431,-127.924,-45.8203
2096,494.037,85.7703,-182.449,-46.7432
2097,410.968,-11.1621,-144.936,-5.65796
2098,455.676,80.4913,-125.57,-8.99414
2099,409.21,-80.2386,-117.2,-27.7551
2100,389.587,7.9596,-192.715,5.08667
2101,363.702,68.9392,-184.85,-13.8025
2102,314.343,60.639,-138.972,-18.7903
2103,468.555,-58.9087,-99.516,50.5225
2104,493.543,61.8805,-100.665,0.369873
2105,466.443,12.3431,-181.915,37.8552
2106,324.121,-52.4652,-179.159,8.69751
2107,399.371,63.089,-91.8939,-3.479
2108,349.616,-89.8572,-77.1967,-37.6978
2109,484.479,53.3991,-171.058,2.86743
2110,398.444,25.5267,-187.742,-12.9016
2111,314.801,-59.1009,-177.796,28.6084
2112,447.205,81.9635,-75.2783,-46.3184
2113,385.059,61.1774,-174.899,-56.8323
2114,408.948,-28.1854,-89.6637,27.1399
2115,342.438,-89.3518,-69.6258,11.0156
2116,446.435,-74.339,-92.4408,31.9189
2117,362.372,11.9696,-186.264,-35.9692
2118,410.467,48.9606,-195.676,31.6626
2119,449.329,21.9232,-71.2366,8.82568
2120,403.119,61.1664,-153.289,-35.9582
2121,462.573,-78.1952,-150.662,49.1016
2122,466.052,-42.6269,-64.8621,10.6165
2123,466.974,-29.6905,-80.4309,2.98828
2124,393.78,-27.5153,-151.999,21.6687
2125,408.759,-41.0669,-88.7964,15.3809
2126,471.948,27.8119,-167.119,36.0571
2127,316.327,-70.1477,-131.448,-34.6985
2128,340.631,-79.7498,-114.816,-23.9539
2129,425.989,16.3257,-79.0808,-51.7712
2130,382.599,73.8885,-185.666,-42.8394
2131,432.788,-54.4208,-97.478,53.4375
2132,436.609,-25.8179,-182.56,13.0225
2133,466.266,4.19128,-100.106,36.3611
2134,435.669,44.566,-119.537,-44.7986
2135,391.229,45.9943,-93.1586,-34.0832
2136,370.337,-54.3878,-173.109,-31.9482
2137,433.557,-37.5458,-153.17,46.8604
2138,376.996,-43.3411,-126.095,18.5669
2139,330.957,-4.422,-177.07,-22.8735
2140,351.147,39.9628,-123.929,1.20483
2141,408.771,-6.72363,-104.763,0.164795
2142,485.657,7.32788,-83.5156,17.7539
2143,380.737,-52.7124,-194.228,52.3022
2144,334.076,69.2633,-134.542,-47.8455
2145,474.774,13.5407,-89.0741,5.07202
2146,398.901,-33.3984,-133.307,20.3687
2147,483.783,15.0623,-178.616,42.5537
2148,444.867,-75.3497,-69.0448,15.1904
2149,341.394,47.3566,-70.4761,-26.2647
2150,337.201,9.83826,-102.776,6.12671
2151,422.778,26.3013,-195.638,-0.161133
2152,404.95,48.8507,-98.6102,-25.7959
2153,370.404,-21.4453,-106.049,56.6748
2154,329.224,-69.7302,-187.576,-58.1506
2155,444.836,-5.59753,-184.662,11.9824
2156,356.482,-71.2958,-123.967,-2.29614
2157,400.519,23.1976,-188.063,-2.23389
2158,436.835,-28.5425,-94.1583,-23.5217
2159,486.548,51.2238,-81.4948,37.6611
2160,487.305,7.64099,-177.933,-6.19629
2161,372.436,-57.9144,-86.4807,49.2444
2162,380.115,39.8309,-142.309,36.0535
2163,398.932,19.6051,-80.8838,-18.5889
2164,455.969,-1.80176,-127.881,45.2197
2165,353.772,53.2233,-171.473,-33.2959
2166,362.341,-2.83447,-127.629,18.728
2167,372.479,65.863,-199.026,8.64258
2168,416.736,74.5203,-78.2605,4.29565
2169,364.13,84.353,-135.892,44.0955
2170,494.989,-46.9171,-144.035,-10.2356
2171,362.134,-87.7039,-116.067,20.603
2172,444.556,84.8419,-73.0908,47.9663
2173,400.03,5.45471,-97.7856,-11.2647
2174,422.754,17.5726,-146.274,16.5344
2175,312.274,29.6631,-138.592,-30.5823
2176,360.089,24.0106,-78.4613,32.7832
2177,459.979,-38.7872,-162.911,-43.7036
2178,348.511,53.4595,-72.4029,3.51929
2179,381.75,-50.2789,-62.1362,53.0603
2180,354.7,-34.0356,-105.036,49.9109
2181,369.421,23.5492,-127.201,25.8069
2182,458.35,-31.0803,-106.313,7.30957
2183,368.86,-2.31811,-133.674,-49.6326
2184,415.454,-3.75183,-190.541,20.116
2185,405.75,-55.882,-159.305,34.6619
2186,346.57,9.99756,-100.2,-48.3948
2187,336.353,-35.2441,-194.13,-23.9612
2188,350.122,-35.4858,-102.276,8.78174
2189,323.315,-13.2056,-83.0456,13.6157
2190,440.668,-26.933,-117.084,-57.7844
2191,436.432,-59.3866,-80.8752,-44.3738
2192,412.183,-42.995,-159.612,-59.1028
2193,378.43,-39.82,-199.957,21.7676
2194,426.343,37.37,-133.315,-17.937
2195,335.754,65.9125,-170.221,20.5444
2196,325.806,49.0704,-96.4911,36.0571
2197,354.352,50.0977,-151.764,-18.4021
2198,472.491,-22.5055,-161.057,46.1682
2199,440.43,-75.2289,-99.9304,-36.9324
2200,310.87,57.6672,-163.923,43.4692
2201,386.285,32.1075,-162.885,-6.07178
2202,456.232,-4.11987,-90.7916,36.6724
2203,321.021,-82.6996,-151.704,31.333
2204,307.965,13.8428,-132.495,36.9543
2205,386.395,-76.0144,-182.936,52.9541
2206,387.854,-64.682,-93.8208,-22.1777
2207,337.543,-67.912,-113.696,44.3298
2208,403.363,-84.743,-114.854,9.93896
2209,468.805,-81.7548,-149.226,1.21216
2210,435.889,-68.5492,-184.773,-29.0259
2211,464.465,-1.31287,-102.998,-53.0896
2212,454.065,18.6603,-128.218,-49.5447
2213,374.579,-45.379,-109.261,-35.3796
2214,352.039,-14.7327,-64.093,29.5935
2215,315.71,40.1331,-128.15,4.78638
2216,312.756,52.4158,-76.8933,36.1487
2217,496.741,12.5684,-63.2428,-52.5586
2218,496.228,75.6244,-80.542,34.2554
2219,369.653,-14.5624,-71.6425,39.5325
2220,452.832,48.9716,-154.729,-10.7227
2221,305.28,43.7805,-86.5619,27.2974
2222,461.578,-88.2916,-93.7097,47.6477
2223,394.116,62.0892,-92.4023,-16.4246
2224,393.39,-82.5952,-127.663,-8.29468
2225,372.107,84.6716,-172.319,-49.823
2226,499.408,-54.4208,-156.502,29.5569
2227,471.393,8.55286,-188.311,-44.7949
2228,324.237,-84.1388,-156.203,39.9023
2229,396.118,8.87695,-73.7915,45.4248
2230,344.25,44.6265,-77.641,31.8897
2231,423.212,86.77,-178.685,-26.4258
2232,330.872,44.1156,-77.9187,19.9512
2233,428.149,-0.230713,-126.971,-19.259
2234,438.837,-35.8923,-104.177,33.6585
2235,435.754,-65.3357,-106.792,33.6877
2236,419.495,-23.9667,-89.9542,22.5513
2237,495.978,-57.063,-113.025,37.1924
2238,359.094,-0.373535,-63.9777,15.9851
2239,484.674,-61.3751,-82.3492,-58.5864
2240,342.035,72.0703,-171.524,57.9932
2241,429.364,78.706,-80.8325,-15.7983
2242,439.166,19.6381,-188.225,37.1045
2243,360.052,86.0229,-124.014,-11.521
2244,421.088,51.8115,-66.413,11.1951
2245,484.991,34.6234,-189.464,-5.44922
2246,396.393,-62.0508,-113.931,-52.6502
2247,491.449,77.7063,-141.882,-52.5256
2248,374.982,6.41052,-105.48,-43.3228
2249,371.509,17.9627,-130.675,-0.618896
2250,356.317,6.21277,-126.424,-55.8252
2251,372.852,-19.5007,-60.0128,-13.1616
2252,342.725,-28.8501,-69.1431,-6.43433
2253,474.524,28.2184,-91.4282,3.1897
2254,477.679,26.4496,-161.847,47.1423
2255,387.72,-20.2972,-78.8885,25.8838
2256,309.052,37.8973,-149.905,-39.397
2257,481.586,-30.3827,-176.378,38.8403
2258,377.435,3.51013,-69.6729,52.9138
2259,433.96,-48.4003,-97.9565,49.7754
2260,329.382,-72.3669,-94.8291,-8.86597
2261,407.202,-56.3763,-110.372,2.55249
2262,355.731,77.6129,-155.19,-29.729
2263,348.938,-64.0668,-118.101,-55.47
2264,354.852,2.92786,-168.051,-11.8799
2265,417.841,1.40625,-60.9528,-31.095
2266,420.935,-83.172,-182.004,-24.895
2267,334.454,68.4448,-84.1479,52.0386
2268,457.281,-59.5349,-153.276,59.1248
2269,456.915,76.377,-60.8673,25.8325
2270,314.594,89.5605,-194.548,5.40527
2271,381.781,-26.6638,-147.372,45.0439
2272,454.217,-76.4813,-176.288,-8.67188
2273,469.788,-83.3368,-130.547,-10.3638
2274,336.475,17.0837,-80.5719,-43.7183
2275,496.637,-44.209,-87.9974,-37.8589
2276,333.893,34.4696,-127.428,46.5125
2277,428.778,-82.37,-120.618,-40.0269
2278,369.537,66.0169,-113.641,-5.04639
2279,324.194,34.4696,-137.686,42.7991
2280,480.249,7.30591,-64.1101,-43.9233
2281,358.167,-25.6421,-114.414,34.8596
2282,304.956,40.8252,-95.6537,35.7385
2283,374.078,54.0088,-122.049,-37.6648
2284,497.937,60.1062,-193.335,-43.9783
2285,359.18,-45.8295,-130.449,25.6677
2286,467.102,16.3422,-179.309,55.0781
2287,445.367,-22.478,-143.146,-13.0701
2288,437.293,-72.4438,-154.148,21.9653
2289,434.985,-10.9094,-104.946,12.1399
2290,438.55,-89.7638,-150.649,46.5088
2291,451.593,-0.895386,-141.98,-31.3769
2292,419.379,53.4485,-120.182,-55.8728
2293,315.735,48.4003,-154.31,57.3633
2294,485.071,-44.4727,-111.517,-24.3091
2295,445.74,-63.6823,-160.992,20.3174
2296,460.944,83.172,-82.1399,2.34375
2297,483.496,51.0809,-137.652,42.7918
2298,380.652,-86.9019,-182.086,-24.6204
2299,445.245,62.7045,-186.576,-9.23218
2300,499.445,56.2061,-110.283,-38.9429
2301,397.327,-21.6431,-199.274,-16.7542
2302,432.477,84.1827,-63.3539,-59.5496
2303,456.995,-39.7156,-131.568,19.5923
2304,418.048,-21.3464,-196.958,-15.6885
2305,318.201,-13.8318,-191.173,-18.1091
2306,305.927,-17.1497,-139.626,-37.1118
2307,302.344,72.0538,-97.76,12.2717
2308,470.605,-64.292,-99.0717,-9.22119
2309,334.076,-22.3077,-75.5432,-54.7375
2310,449.597,68.5382,-61.0382,46.7798
2311,442.084,14.4855,-78.3673,-44.8608
2312,306.696,24.1534,-160.604,-31.2781
2313,384.851,75.8276,-187.272,18.2519
2314,320.282,58.5297,-126.039,-56.6785
2315,401.459,-49.9713,-80.5719,-9.60938
2316,396.582,-75.0971,-175.109,51.0205
2317,487.372,15.694,-96.4441,59.1101
2318,407.971,-59.5459,-143.907,-54.1699
2319,395.184,-20.3851,-107.988,11.0815
2320,456.238,-84.5618,-68.1989,-9.83276
2321,360.443,-22.8516,-130.833,-45.5566
2322,460.87,84.809,-117.234,4.7168
2323,352.405,75.141,-143.185,-23.8696
2324,472.345,82.37,-160.074,-46.7395
2325,449.829,-22.7307,-98.4222,54.2248
2326,310.382,-82.5732,-84.4299,42.5171
2327,341.742,11.9806,-130.167,-14.6924
2328,327.271,73.8995,-167.991,-2.9956
2329,353.235,-17.1442,-109.872,46.7835
2330,496.112,11.9916,-102.238,28.8611
2331,396.246,21.5002,-96.8927,-5.75317
2332,424.109,-67.6813,-168.781,22.7161
2333,445.331,22.945,-141.057,-6.19263
2334,490.863,42.55,-88.1982,55.5029
2335,338.446,3.52661,-137.759,9.44092
2336,311.639,26.5485,-161.347,-28.6743
2337,302.728,-58.7054,-155.528,45.3406
2338,325.653,-23.9996,-83.1995,51.2952
2339,405.298,-1.1261,-116.115,43.2458
2340,309.351,84.5782,-189.165,18.3691
2341,329.004,48.8837,-87.049,34.7937
2342,414.697,4.57581,-93.9276,-22.8003
2343,473.23,-58.1836,-66.7419,-51.1304
2344,332.44,26.0266,-182.769,48.988
2345,379.675,-23.5712,-102.062,33.9331
2346,380.408,-61.6223,-75.4022,21.2988
2347,483.124,-47.3731,-178.39,-24.6167
2348,316.797,74.5972,-82.2809,-27.063
2349,387.225,46.8622,-162.219,-52.1155
2350,478.412,37.8534,-193.455,-46.2268
2351,465.295,-89.967,-76.2311,2.71728
2352,444.013,-29.3939,-99.8792,39.5837
2353,386.078,-52.1466,-146.859,-49.8706
2354,422.534,46.3019,-107.245,41.9128
2355,364.533,-76.2396,-64.3921,-23.335
2356,366.4,-16.5399,-142.318,-47.0984
2357,337.616,-75.7068,-115.521,-42.4805
2358,409.802,22.3682,-71.7493,45.1282
2359,465.07,86.9952,-128.445,-16.1279
2360,431.964,-55.8215,-73.4198,26.4697
2361,355.182,-9.20654,-150.435,-54.7485
2362,345.441,-87.4347,-80.2643,9.92798
2363,415.595,48.9056,-197.911,-33.1531
2364,309.399,77.8711,-116.585,58.4839
2365,329.065,44.2035,-199.03,21.8884
2366,467.889,23.736,-126.902,-15.0659
2367,454.248,27.1362,-128.752,38.9612
2368,413.129,36.2549,-137.272,6.74194
2369,351.501,-23.9063,-196.428,24.3603
2370,373.785,55.5963,-189.105,-24.126
2371,433.624,20.3137,-105.873,-40.5615
2372,328.259,-89.8462,-185.512,-56.3452
2373,341.687,-34.7443,-187.943,-47.0581
2374,442.963,-66.8079,-70.1257,20.5957
2375,445.77,-79.4751,-65.6268,48.3655
2376,435.608,-18.0176,-198.419,11.2463
2377,470.776,50.2185,-171.597,46.2781
2378,463.47,-80.5627,-81.546,24.0454
2379,447.186,-14.1449,-98.3154,-58.3118
2380,336.694,-61.7377,-122.664,16.1462
2381,386.865,61.7322,-80.589,16.3696
2382,456.555,7.59155,-185.764,-46.7175
2383,483.826,52.8497,-150.679,-13.7842
2384,478.741,62.1222,-176.997,-15.4102
2385,440.015,-84.7321,-185.833,-36.4233
2386,301.66,33.7665,-118.498,32.4756
2387,316.089,9.03625,-148.406,-5.39063
2388,379.681,85.7813,-134.725,-2.5708
2389,307.227,83.5346,-98.418,-28.385
2390,361.444,-30.5749,-71.2836,-22.1008
2391,443.848,85.4187,-118.635,40.3931
2392,453.137,23.0713,-146.244,25.1184
2393,417.462,88.9618,-152.148,-57.4329
2394,306.763,33.8763,-113.982,32.948
2395,331.409,68.9777,-172.447,52.9504
2396,433.441,-78.0853,-161.505,2.72827
2397,376.642,56.2006,-126.005,31.8713
2398,341.675,86.7975,-177.27,-36.8848
2399,432.538,-44.8297,-67.3572,12.5281
2400,400.629,-23.1592,-192.536,24.9316
2401,392.633,-75.3607,-66.6779,3.3252
2402,428.436,-79.2993,-175.156,-28.9929
2403,415.448,60.4358,-169.849,25.2246
2404,405.444,-78.5138,-155.934,-58.9819
2405,300.25,-79.118,-131.047,24.082
2406,312.518,-86.5503,-127.449,51.3391
2407,387.823,54.6735,-177.826,38.0017
2408,494.318,41.0779,-135.366,29.8792
2409,386.267,-48.7299,-148.688,19.6619
2410,347.589,60.7709,-142.292,-54.0637
2411,321.777,-26.2189,-83.1567,33.6804
2412,334.405,24.9554,-84.0753,-4.97681
2413,414.417,74.3665,-164.372,-11.0596
2414,320.514,88.7366,-118.648,58.7329
2415,478.9,-27.8833,-154.148,-14.0552
2416,438.55,-20.9509,-87.3608,-0.439453
2417,450.372,73.4546,-140.566,-40.8472
2418,476.373,-73.7292,-148.799,-29.2273
2419,435.211,75.0201,-78.0469,54.3311
2420,390.308,-1.604,-65.1099,21.2183
2421,486.774,-70.9442,-79.9268,-59.1064
2422,343.445,-2.35107,-80.8453,-44.7913
2423,306.201,-68.692,-63.5504,59.2383
2424,468.921,-80.3595,-174.267,47.3291
2425,468.201,-68.5876,-147.82,3.11279
2426,358.203,74.9982,-61.2048,-27.6965
2427,371.814,5.77881,-123.305,36.9287
2428,474.359,-26.4825,-91.3556,29.8279
2429,316.199,72.9877,-94.7949,-11.8726
2430,490.338,-69.2029,-97.1234,-15.5713
2431,301.428,71.6913,-196.394,-45.4834
2432,352.277,-2.62573,-114.957,-39.7229
2433,354.254,-19.0173,-79.0936,-53.3899
2434,467.737,-9.62402,-179.163,31.0657
2435,378.894,43.3026,-130.855,24.9792
2436,419.037,87.6489,-168.238,-55.1697
2437,332.819,-70.1807,-89.1681,-27.4109
2438,401.489,4.41101,-123.702,-56.1951
2439,327.509,88.3246,-86.1603,-57.8467
2440,386.707,-7.61352,-61.4227,39.2578
2441,454.285,53.6408,-66.1481,38.4631
2442,410.883,61.441,-115.448,21.3464
2443,335.022,20.4675,-95.7349,35.7385
2444,388.061,-56.261,-174.318,-36.0571
2445,398.004,-81.1725,-166.372,-50.0244
2446,448.419,-19.6436,-129.919,24.4995
2447,478.638,-48.0981,-189.451,26.283
2448,401.563,50.4492,-178.792,18.8745
2449,345.288,76.4758,-183.867,21.2366
2450,324.799,-37.1173,-195.967,-28.8171
2451,350.012,45.7855,-96.1194,-59.7876
2452,476.398,50.3668,-141.284,-41.3562
2453,404.388,14.9194,-92.8638,-50.2771
2454,333.917,-13.8867,-98.2471,-28.5754
2455,480.255,88.7366,-66.0028,-55.21
2456,357.446,-37.0514,-85.3101,27.4695
2457,435.522,72.2131,-170.272,-28.7439
2458,477.887,-85.0122,-199.744,-57.6379
2459,364.929,-36.6339,-153.302,-56.8433
2460,310.278,21.7474,-113.944,-45.8386
2461,475.848,-71.3672,-138.212,-24.9683
2462,492.017,-25.2026,-164.265,43.2422
2463,489.05,-59.2383,-198.671,9.2981
